id,street,house_no,geom
01009,Adalbertstraße,100,295109.254 5628835.439
01009,Adalbertstraße,126,295174.138 5628772.076
01009,Adalbertstraße,6/10,294712.389 5628822.7
01009,Adalbertstraße,20/30,294792.816 5628828.689
01009,Adalbertstraße,29/31,294783.305 5628845.401
01009,Adalbertstraße,45/47,294899.857 5628858.667
01009,Adalbertstraße,53/55,294931.669 5628876.346
01009,Adalbertstraße,75/77,295068.102 5628860.236
01009,Adalbertstraße,81/83,295082.999 5628856.437
01009,Adalbertstraße,86/88,295047.217 5628853.528
01009,Adalbertstraße,89/91,295112.525 5628848.751
02901,Adele-Weidtman-Straße,1,293287.105 5631589.842
02901,Adele-Weidtman-Straße,3,293281.281 5631584.413
02901,Adele-Weidtman-Straße,5,293276.486 5631579.113
02901,Adele-Weidtman-Straße,7,293271.616 5631573.785
02901,Adele-Weidtman-Straße,9,293266.601 5631568.424
02901,Adele-Weidtman-Straße,11,293256.543 5631557.191
02901,Adele-Weidtman-Straße,12,293281.271 5631695.936
02901,Adele-Weidtman-Straße,13,293251.888 5631551.355
02901,Adele-Weidtman-Straße,14,293288.868 5631691.744
02901,Adele-Weidtman-Straße,15,293247.126 5631545.687
02901,Adele-Weidtman-Straße,16,293303.7 5631680.032
02901,Adele-Weidtman-Straße,17,293241.344 5631539.637
02901,Adele-Weidtman-Straße,18,293311.102 5631675.957
02901,Adele-Weidtman-Straße,19,293269.692 5631622.122
02901,Adele-Weidtman-Straße,20,293318.513 5631671.853
02901,Adele-Weidtman-Straße,21,293263.857 5631616.593
02901,Adele-Weidtman-Straße,22 a,293267.158 5631739.023
02901,Adele-Weidtman-Straße,22,293272.254 5631733.277
02901,Adele-Weidtman-Straße,23,293258.97 5631611.322
02901,Adele-Weidtman-Straße,24,293279.823 5631729.106
02901,Adele-Weidtman-Straße,25,293254.026 5631605.837
02901,Adele-Weidtman-Straße,26,293288.286 5631726.511
02901,Adele-Weidtman-Straße,27,293244.696 5631594.551
02901,Adele-Weidtman-Straße,28,293295.864 5631722.33
02901,Adele-Weidtman-Straße,29,293239.933 5631588.955
02901,Adele-Weidtman-Straße,30,293303.442 5631718.149
02901,Adele-Weidtman-Straße,31,293235.235 5631583.091
02901,Adele-Weidtman-Straße,32,293320.364 5631710.395
02901,Adele-Weidtman-Straße,33,293230.452 5631577.491
02901,Adele-Weidtman-Straße,34,293327.815 5631706.279
02901,Adele-Weidtman-Straße,35,293224.636 5631571.522
02901,Adele-Weidtman-Straße,36,293335.216 5631702.185
02901,Adele-Weidtman-Straße,37,293257.517 5631656.758
02901,Adele-Weidtman-Straße,38,293266.996 5631773.889
02901,Adele-Weidtman-Straße,39,293251.565 5631651.679
02901,Adele-Weidtman-Straße,40,293274.692 5631769.653
02901,Adele-Weidtman-Straße,41,293246.506 5631646.933
02901,Adele-Weidtman-Straße,42,293282.279 5631765.462
02901,Adele-Weidtman-Straße,43,293241.43 5631642.325
02901,Adele-Weidtman-Straße,44,293294.196 5631756.951
02901,Adele-Weidtman-Straße,45,293232.457 5631629.711
02901,Adele-Weidtman-Straße,46,293301.804 5631752.758
02901,Adele-Weidtman-Straße,47,293227.693 5631624.021
02901,Adele-Weidtman-Straße,48,293310.153 5631750.087
02901,Adele-Weidtman-Straße,49,293222.915 5631618.362
02901,Adele-Weidtman-Straße,50,293317.79 5631745.874
02901,Adele-Weidtman-Straße,51,293218.219 5631612.516
02901,Adele-Weidtman-Straße,52,293333.171 5631737.402
02901,Adele-Weidtman-Straße,53,293212.409 5631606.459
02901,Adele-Weidtman-Straße,54,293340.749 5631733.221
02901,Adele-Weidtman-Straße,55,293237.491 5631688.149
02901,Adele-Weidtman-Straße,57,293232.442 5631683.429
02901,Adele-Weidtman-Straße,59,293227.357 5631678.53
02901,Adele-Weidtman-Straße,60,293253.108 5631796.921
02901,Adele-Weidtman-Straße,61,293218.388 5631666.098
02901,Adele-Weidtman-Straße,63,293213.608 5631660.472
02901,Adele-Weidtman-Straße,65,293208.913 5631654.603
02901,Adele-Weidtman-Straße,67,293204.169 5631648.924
02901,Adele-Weidtman-Straße,69,293198.353 5631643.01
02901,Adele-Weidtman-Straße,71,293225.145 5631722.94
02901,Adele-Weidtman-Straße,73,293219.269 5631717.504
02901,Adele-Weidtman-Straße,75,293214.409 5631712.186
02901,Adele-Weidtman-Straße,77,293209.458 5631706.852
02901,Adele-Weidtman-Straße,79,293200.518 5631694.473
02901,Adele-Weidtman-Straße,81,293195.862 5631688.776
02901,Adele-Weidtman-Straße,83,293191.136 5631683.072
02901,Adele-Weidtman-Straße,85,293183.782 5631676.484
02901,Adele-Weidtman-Straße,87,293193.725 5631769.8
02901,Adele-Weidtman-Straße,89,293234.9 5631813.887
02901,Adele-Weidtman-Straße,91,293155.825 5631826.716
02901,Adele-Weidtman-Straße,93,293190.237 5631872.566
02003,Adenauerallee,3,297376.878 5627684.398
02003,Adenauerallee,5,297312.389 5627580.147
02003,Adenauerallee,6,297346.069 5627706.551
02003,Adenauerallee,7,297294.901 5627581.598
02003,Adenauerallee,9,297275.532 5627579.074
02003,Adenauerallee,10,297296.712 5627639.588
02003,Adenauerallee,13,297250.129 5627571.121
02003,Adenauerallee,14,297280.575 5627627.943
02003,Adenauerallee,15,297235.758 5627568.701
02003,Adenauerallee,16,297259.556 5627620.547
02003,Adenauerallee,17 a,297231.098 5627532.178
02003,Adenauerallee,17,297221.817 5627565.051
02003,Adenauerallee,18,297243.68 5627615.566
02003,Adenauerallee,19,297217.542 5627524.646
02003,Adenauerallee,20,297226.663 5627612.072
02003,Adenauerallee,21,297207.495 5627521.23
02003,Adenauerallee,21 a,297201.626 5627559.095
02003,Adenauerallee,22,297213.903 5627613.36
02003,Adenauerallee,22 a,297208.678 5627612.12
02003,Adenauerallee,22 b,297202.406 5627610.233
02003,Adenauerallee,23 a,297175.704 5627551.893
02003,Adenauerallee,23,297189.91 5627516.431
02003,Adenauerallee,24,297181.076 5627612.439
02003,Adenauerallee,24 a,297178.558 5627619.496
02003,Adenauerallee,25,297159.726 5627546.089
02003,Adenauerallee,26 a,297177.448 5627631.081
02003,Adenauerallee,26,297179.014 5627623.147
02003,Adenauerallee,27,297146.15 5627540.348
02003,Adenauerallee,28,297164.804 5627610.267
02003,Adenauerallee,29,297134.785 5627532.898
02003,Adenauerallee,30,297147.231 5627603.444
02003,Adenauerallee,31,297120.497 5627525.707
02003,Adenauerallee,32,297140.465 5627575.257
02003,Adenauerallee,33,297108.312 5627517.791
02003,Adenauerallee,35,297095.792 5627509.903
02003,Adenauerallee,36,297113.548 5627557.069
02003,Adenauerallee,37,297084.663 5627502.417
02003,Adenauerallee,38,297089.835 5627550.508
02003,Adenauerallee,40,297042.88 5627519.972
02003,Adenauerallee,42,297026.761 5627508.235
02003,Adenauerallee,44,296989.53 5627512.326
02003,Adenauerallee,46,297007.283 5627493.346
02003,Adenauerallee,48,296987.284 5627477.838
02003,Adenauerallee,50,296974.953 5627467.905
02003,Adenauerallee,54,296948.554 5627446.952
02003,Adenauerallee,56,296934.525 5627434.524
02003,Adenauerallee,58,296920.782 5627422.493
02003,Adenauerallee,60,296908.163 5627410.896
02003,Adenauerallee,62,296873.739 5627400.751
02003,Adenauerallee,64,296859.243 5627386.636
02003,Adenauerallee,66,296849.417 5627369.468
02003,Adenauerallee,68,296828.661 5627368.829
02003,Adenauerallee,68 a,296805.514 5627386.795
02003,Adenauerallee,70,296806.726 5627359.12
02003,Adenauerallee,72,296818.978 5627317.143
02003,Adenauerallee,117,296301.988 5626947.438
02003,Adenauerallee,119,296293.902 5626945.878
02003,Adenauerallee,119 a,296276.323 5626947.111
02003,Adenauerallee,121,296305.163 5626918.407
02003,Adenauerallee,122,296151.183 5626933.221
02003,Adenauerallee,123,296314.221 5626884.602
02003,Adenauerallee,123 a,296300.487 5626870.442
02003,Adenauerallee,124,296142.737 5626928.931
02003,Adenauerallee,125,296273.025 5626898.968
02003,Adenauerallee,125 a,296286.992 5626911.634
02003,Adenauerallee,126,296134.297 5626924.654
02003,Adenauerallee,127 b,296238.186 5626924.925
02003,Adenauerallee,127 a,296248.669 5626931.1
02003,Adenauerallee,127,296260.185 5626939.398
02003,Adenauerallee,128,296124.789 5626922.68
02003,Adenauerallee,129 a,296279.442 5626863.352
02003,Adenauerallee,129,296226.286 5626916.776
02003,Adenauerallee,130,296118.858 5626919.706
02003,Adenauerallee,131,296208.816 5626915.346
02003,Adenauerallee,131 a,296233.695 5626891.279
02003,Adenauerallee,132,296108.135 5626914.258
02003,Adenauerallee,133 f,296238.253 5626822.495
02003,Adenauerallee,133,296195.544 5626904.49
02003,Adenauerallee,133 d,296245.045 5626855.694
02003,Adenauerallee,133 e,296261.033 5626827.378
02003,Adenauerallee,134,296099.761 5626910.028
02003,Adenauerallee,135,296232.9 5626817.319
02003,Adenauerallee,135 a,296211.128 5626848.498
02003,Adenauerallee,136,296091.312 5626905.748
02003,Adenauerallee,137,296176.163 5626893.494
02003,Adenauerallee,138,296074.477 5626897.251
02003,Adenauerallee,139,296158.642 5626884.522
02003,Adenauerallee,140,296063.47 5626891.697
02003,Adenauerallee,141,296151.608 5626880.82
02003,Adenauerallee,142,296048.356 5626884.189
02003,Adenauerallee,144,296030.199 5626875.028
02003,Adenauerallee,146,296010.819 5626865.27
02003,Adenauerallee,148,295991.596 5626855.622
02003,Adenauerallee,149,296108.01 5626871.282
02003,Adenauerallee,150,295974.278 5626846.807
02003,Adenauerallee,151,296102.831 5626868.676
02003,Adenauerallee,152,295917.451 5626817.106
02003,Adenauerallee,153,296097.916 5626866.203
02003,Adenauerallee,154,295852.78 5626777.833
02003,Adenauerallee,155,296093.014 5626863.737
02003,Adenauerallee,156,295832.6 5626763.838
02003,Adenauerallee,157,296087.927 5626861.178
02003,Adenauerallee,171,295946.042 5626797.315
02003,Adenauerallee,173,295935.244 5626781.902
02003,Adenauerallee,175,295926.563 5626767.001
02003,Adenauerallee,177,295859.467 5626732.948
02003,Adenauerallee,179,295854.802 5626685.081
02003,Adenauerallee,190,295598.434 5626435.495
02003,Adenauerallee,191,295787.523 5626629.606
02003,Adenauerallee,192,295586.939 5626429.005
02003,Adenauerallee,193,295781.197 5626571.446
02003,Adenauerallee,194,295571.995 5626423.546
02003,Adenauerallee,195,295790.156 5626587.998
02003,Adenauerallee,196,295531.592 5626410.246
02003,Adenauerallee,197,295821.732 5626573.781
02003,Adenauerallee,199,295826.656 5626536.321
02003,Adenauerallee,201,295798.337 5626526.62
02003,Adenauerallee,202,295382.487 5626381.124
02003,Adenauerallee,203,295770.908 5626543.579
02003,Adenauerallee,204,295377.724 5626401.565
02003,Adenauerallee,205,295755.77 5626551.902
02003,Adenauerallee,206,295371.57 5626420.821
02003,Adenauerallee,209,295730.23 5626519.954
02003,Adenauerallee,210,295355.612 5626350.877
02003,Adenauerallee,215,295691.284 5626483.175
02003,Adenauerallee,245,295539.959 5626372.294
02003,Adenauerallee,247,295514.049 5626364.93
02003,Adenauerallee,247 a,295507.449 5626363.46
02003,Adenauerallee,249,295501.835 5626362.227
02003,Adenauerallee,251,295481.723 5626356.967
02003,Adenauerallee,253,295451.975 5626350.245
02003,Adenauerallee,255,295444.558 5626316.572
02003,Adenauerallee,257,295440.193 5626314.297
02003,Adenauerallee,259,295436.484 5626310.954
02003,Adenauerallee,261,295432.056 5626308.631
02003,Adenauerallee,263,295428.389 5626305.328
02003,Adenauerallee,265,295424.945 5626336.406
02003,Adenauerallee,267,295421.227 5626333.056
02003,Adenauerallee,269,295416.82 5626330.734
02003,Adenauerallee,271,295413.111 5626327.392
02003,Adenauerallee,273,295408.685 5626325.053
02003,Adenauerallee,275,295401.771 5626317.086
02003,Adenauerallee,143/145,296131.886 5626871.45
01011,Adlerberg,2,294920.484 5627560.293
01011,Adlerberg,6,294901.033 5627561.399
01011,Adlerberg,8,294913.842 5627550.554
01011,Adlerberg,10,294909.187 5627543.693
01011,Adlerberg,12,294905.089 5627537
01011,Adlerberg,14,294901.96 5627530.326
01013,Ahornstraße,2,293030.971 5629657.375
01013,Ahornstraße,5,293066.086 5629644.154
01013,Ahornstraße,7,293049.833 5629634.972
01013,Ahornstraße,9,293044.316 5629630.1
01013,Ahornstraße,10,293008.904 5629637.414
01013,Ahornstraße,11,293035.135 5629621.972
01013,Ahornstraße,12,292997.534 5629627.306
01013,Ahornstraße,13,293024.823 5629613.213
01013,Ahornstraße,14,292986.011 5629617.114
01013,Ahornstraße,15,293014.106 5629603.864
01013,Ahornstraße,16,292979.978 5629611.744
01013,Ahornstraße,17,293001.968 5629593.121
01013,Ahornstraße,18,292968.71 5629601.942
01013,Ahornstraße,19,292993.955 5629586.007
01013,Ahornstraße,20,292957.573 5629592.404
01013,Ahornstraße,21 a,292976.883 5629568.419
01013,Ahornstraße,21,292983.743 5629574.654
01013,Ahornstraße,22,292946.532 5629583.023
01013,Ahornstraße,23,292966.361 5629561.956
01013,Ahornstraße,24,292939.428 5629577.685
01013,Ahornstraße,25,292949.603 5629550.044
01013,Ahornstraße,26,292928.248 5629569.129
01013,Ahornstraße,28,292920.18 5629562.789
01013,Ahornstraße,29,292923.997 5629529.542
01013,Ahornstraße,30,292909.513 5629555.125
01013,Ahornstraße,31,292908.87 5629518.36
01013,Ahornstraße,32,292904.589 5629551.912
01013,Ahornstraße,34,292898.795 5629547.512
01013,Ahornstraße,35,292886.283 5629501.971
01013,Ahornstraße,36,292893.217 5629542.754
01013,Ahornstraße,38,292877.069 5629531.387
01013,Ahornstraße,40,292869.697 5629528.112
01013,Ahornstraße,42,292844.066 5629520.029
01013,Ahornstraße,44,292824.93 5629512.927
01013,Ahornstraße,46,292804.315 5629526.603
01013,Ahornstraße,48,292791.505 5629503.098
01013,Ahornstraße,49,292857.794 5629486.383
01013,Ahornstraße,51,292817.079 5629479.652
01013,Ahornstraße,51 a,292763.202 5629446.238
01013,Ahornstraße,53,292751.922 5629462.896
01013,Ahornstraße,55,292693.353 5629416.55
01013,Ahornstraße,60,292684.403 5629481.312
01013,Ahornstraße,70,292480.458 5629396.983
01013,Ahornstraße,71,292568.649 5629373.991
01013,Ahornstraße,72,292488.134 5629393.498
01013,Ahornstraße,73,292554.524 5629386.535
01013,Ahornstraße,74,292495.925 5629389.877
01013,Ahornstraße,75,292531.648 5629363.335
02801,Ahornweg,2,297604.276 5631214.509
02801,Ahornweg,4,297612.27 5631222.454
02801,Ahornweg,6,297619.742 5631230.772
02801,Ahornweg,13,297631.91 5631277.159
02801,Ahornweg,15,297632.784 5631295.49
02801,Ahornweg,16,297666.129 5631249.702
02801,Ahornweg,17,297633.622 5631313.153
02843,Akazienstraße,1,297855.199 5630920.385
02843,Akazienstraße,2 a,297841.043 5630881.203
02843,Akazienstraße,2,297847.14 5630903.77
02843,Akazienstraße,3,297844.756 5630921.478
02843,Akazienstraße,4,297822.859 5630905.524
02843,Akazienstraße,5,297830.063 5630922.929
02843,Akazienstraße,6,297794.56 5630904.517
02843,Akazienstraße,7,297804.524 5630931.456
02843,Akazienstraße,8,297786.681 5630905.668
02843,Akazienstraße,9,297783.611 5630933.578
02843,Akazienstraße,10,297793.245 5630878.965
02843,Akazienstraße,12 c,297764.117 5630850.705
02843,Akazienstraße,12,297766.514 5630866.722
02843,Akazienstraße,12 b,297778.248 5630848.912
02843,Akazienstraße,12 d,297764.314 5630856.676
02843,Akazienstraße,12 a,297771.215 5630863.943
02843,Akazienstraße,20,297623.66 5630850.336
02843,Akazienstraße,22,297619.953 5630847.064
02843,Akazienstraße,24,297614.842 5630845.2
02843,Akazienstraße,26,297611.073 5630841.88
02843,Akazienstraße,28,297607.388 5630838.637
02843,Akazienstraße,30,297603.619 5630835.307
02843,Akazienstraße,32,297595.241 5630827.92
02843,Akazienstraße,34,297591.4 5630824.543
02843,Akazienstraße,36,297587.653 5630821.232
02843,Akazienstraße,38,297583.894 5630817.911
02843,Akazienstraße,40,297580.121 5630814.638
02843,Akazienstraße,42,297575.796 5630810.743
02843,Akazienstraße,44,297561.544 5630797.969
02843,Akazienstraße,45,297522.062 5630789.754
03223,Albert-Einstein-Straße,2,300568.11 5620763.882
03223,Albert-Einstein-Straße,3,300536.273 5620739.386
03223,Albert-Einstein-Straße,5,300519.397 5620751.681
03223,Albert-Einstein-Straße,6,300549.781 5620802.775
03223,Albert-Einstein-Straße,7,300530.114 5620756.454
03223,Albert-Einstein-Straße,9,300518.249 5620795.053
03223,Albert-Einstein-Straße,10,300548.304 5620872.776
03223,Albert-Einstein-Straße,11,300517.161 5620813.038
03223,Albert-Einstein-Straße,12,300558.269 5620900.769
03223,Albert-Einstein-Straße,13,300515.111 5620825.787
03223,Albert-Einstein-Straße,14,300555.305 5620923.284
03223,Albert-Einstein-Straße,14 a,300559.189 5620923.666
03223,Albert-Einstein-Straße,15,300517.18 5620857.71
03223,Albert-Einstein-Straße,15 a,300512.888 5620869.437
03223,Albert-Einstein-Straße,16,300552.415 5620950.019
03223,Albert-Einstein-Straße,17,300517.842 5620879.072
03223,Albert-Einstein-Straße,18,300549.453 5620968.095
03223,Albert-Einstein-Straße,19,300520.967 5620906.998
03223,Albert-Einstein-Straße,20,300544.858 5621004.095
03223,Albert-Einstein-Straße,21,300521.048 5620946.757
03223,Albert-Einstein-Straße,23,300511.137 5620966.589
03223,Albert-Einstein-Straße,24,300551.414 5621058.742
03223,Albert-Einstein-Straße,25,300513.479 5620977.813
03223,Albert-Einstein-Straße,26,300553.225 5621066.376
03223,Albert-Einstein-Straße,28,300565.225 5621087.522
03223,Albert-Einstein-Straße,29,300504.489 5620998.026
03223,Albert-Einstein-Straße,30,300574.736 5621107.825
03223,Albert-Einstein-Straße,32,300582.813 5621124.113
03223,Albert-Einstein-Straße,33,300484.782 5621015.586
03223,Albert-Einstein-Straße,34,300587.496 5621147.757
03223,Albert-Einstein-Straße,35,300520.817 5621018.956
03223,Albert-Einstein-Straße,36,300609.63 5621163.52
03223,Albert-Einstein-Straße,37,300506.057 5621036.207
03223,Albert-Einstein-Straße,38,300619.548 5621190.342
03223,Albert-Einstein-Straße,39,300525.494 5621043.924
03223,Albert-Einstein-Straße,40 a,300656 5621215.483
03223,Albert-Einstein-Straße,40,300646.844 5621218.519
03223,Albert-Einstein-Straße,41,300535.999 5621101.339
03223,Albert-Einstein-Straße,42,300667.929 5621218.053
03223,Albert-Einstein-Straße,43,300549.258 5621121.339
03223,Albert-Einstein-Straße,44,300658.528 5621237.217
03223,Albert-Einstein-Straße,45,300556.008 5621148.453
03223,Albert-Einstein-Straße,46,300663.735 5621231.612
03223,Albert-Einstein-Straße,47,300570.728 5621172.603
03223,Albert-Einstein-Straße,48,300665.466 5621247.674
03223,Albert-Einstein-Straße,49,300568.346 5621184.968
